5,0.0149468839282
8,0.0141372298768
89,0.00834214219755
1,0.00728137064724
25,0.00710548763641
33,0.00690076450476
95,0.00679777724717
83,0.00675336642362
327,0.00663362780267
11,0.0066197351744
86,0.00660770914471
18,0.00645255561521
7,0.00640964710978
185,0.00634363997236
231,0.00625323717688
122,0.00623389870325
184,0.00620188563444
178,0.00599753317582
239,0.00592849964532
1025,0.00578869621445
4599,0.00578840165937
12,0.00563106030144
23,0.00563095327518
2887,0.00561467624168
303,0.00561114624123
940,0.00560116228357
32,0.00559802920721
53,0.00557710217029
237,0.00556156355367
4297,0.0055255626024
3279,0.005524876776
182,0.00551422262367
1824,0.00550619604309
926,0.00550404932958
1103,0.00550062448677
304,0.00548043553639
947,0.0054767901634
146,0.00546568842948
314,0.00546225665267
3822,0.00545377488909
720,0.00544098740374
346,0.00543896005784
5469,0.00542253359894
388,0.00540645846679
1377,0.00538613890319
698,0.00534105972197
972,0.00534000537207
1664,0.00530072210313
319,0.00529911209647
1022,0.00528913044845
4483,0.00524794419615
16,0.00524192515902
4128,0.00521995607597
1026,0.00521907587237
4693,0.00520347389508
1542,0.00517399815009
3484,0.00517384751219
1376,0.00516035169926
52,0.0050913020474
339,0.00508578929154
19,0.00507535421486
300,0.00505917199146
678,0.00504284378892
132,0.00503586373329
140,0.00502190310172
219,0.00495524472469
6,0.0049301051985
584,0.00480810599772
124,0.00479370357066
302,0.00472361499552
308,0.00466286559731
67,0.0046008390667
435,0.00435720527988
125,0.00432383795369
261,0.00426572866226
90,0.00413955730553
148,0.00406205842934
147,0.00402294876286
103,0.00387183681468
159,0.00384140764763
123,0.0035911648572
166,0.0035816130385
15,0.00353839579823
84,0.00351134574927
299,0.003465690602
652,0.00345411361674
428,0.00342051280744
37,0.0034024927177
22,0.00340078307921
1102,0.00338360274487
229,0.00334747153237
81,0.00331067425488
121,0.00325577280891
34,0.0032214451294
238,0.00320792197714
1305,0.0031784834762
175,0.00317729694024
1068,0.00316422855221
860,0.00312633951327
536,0.00311628723735
174,0.00308444240074
152,0.00305764535656
283,0.00300360132857
8306,0.00295062292164
539,0.00294954624567
180,0.00294743471591
93,0.00294699535683
48,0.00294391859693
862,0.00294253106406
855,0.00294051863609
1099,0.00291865713316
70,0.00291855142725
119,0.00291539912185
3833,0.00290133052129
120,0.00289712837247
2002,0.00286327055165
92,0.00285018622654
719,0.00285001265028
1776,0.00284890710543
1017,0.00283514588446
2281,0.00283099475455
6921,0.00281515000454
87,0.0028003371452
2098,0.00279914450677
682,0.00279911221068
1084,0.00278597134673
223,0.00277007771055
1678,0.00275932298305
3100,0.00275661446391
1627,0.00275047734088
1652,0.0027423956175
41,0.00273396500268
2299,0.00272864709304
3239,0.0027263918503
626,0.00272436539585
969,0.00270661961388
655,0.00270285974657
919,0.00270172653592
177,0.00270109729009
693,0.00268958222762
28,0.0026870329967
38,0.00268282272024
1094,0.00267900717763
91,0.00267686137087
3314,0.00266886243547
323,0.00266719870423
694,0.0026487548191
6431,0.0026381375707
2234,0.00263750392948
737,0.00263727866818
88,0.00263539828654
1400,0.00263246536494
1665,0.00263213446243
382,0.00263143386609
378,0.00262264449179
333,0.00261573577839
865,0.00260293446705
6434,0.00260200142946
1003,0.00259893104627
387,0.00259887258725
3420,0.00258474001075
3424,0.0025814792645
1812,0.00257767217714
714,0.00257504440558
1031,0.00257386544289
674,0.00256307534025
535,0.00255761324705
207,0.00254995089537
1767,0.00253794375635
1779,0.00252739220266
6199,0.00252472386887
3505,0.00252358554864
1100,0.00252264406337
228,0.00252242899104
3062,0.00252175637756
118,0.00251426297446
1363,0.00251108584072
